"S","ID","Rank1","real","Rank2"
-5.8982615,"PV-006668965773",8771,"not active",
-5.8981328,"PV-009368471665",8772,"not active",
-5.8981295,"PV-006869191247",8773,"not active",
-5.8980136,"PV-003664392495",8774,"not active",941
-5.8979907,"PV-006870449913",8775,"not active",
-5.8978744,"PV-009685424770",8776,"not active",
-5.897758,"PV-006395405587",8777,"not active",
-5.8977132,"PV-009174155047",8778,"not active",
-5.8973851,"PV-004921987633",8780,"not active",1920
-5.8973708,"PV-000541183197",8781,"not active",
-5.8973207,"PV-006559837181",8783,"not active",
-5.8971701,"PV-004559282424",8784,"not active",
-5.8970175,"PV-006524412238",8786,"not active",
-5.8968153,"PV-006485473519",8787,"not active",1338
-5.8967619,"PV-009042536478",8788,"not active",
-5.8967404,"PV-003553825907",8789,"not active",
-5.8966188,"PV-008136616344",8790,"not active",
-5.8964043,"PV-005224121791",8793,"not active",835
-5.8963642,"PV-009573894492",8794,"not active",
-5.8963404,"PV-005580875073",8795,"not active",
-5.8962684,"PV-004365428864",8796,"not active",1285
-5.8961921,"PV-006417046090",8798,"not active",
-5.8961868,"PV-004985221385",8799,"not active",
-5.8961406,"PV-006419750759",8800,"not active",
-5.8961358,"PV-003219745508",8801,"not active",
-5.8960824,"PV-006887303064",8802,"not active",
-5.8958821,"PV-004987907571",8803,"not active",
-5.8958187,"PV-008713571729",8805,"not active",
-5.8957486,"PV-002575200420",8806,"not active",
-5.8957157,"PV-005572135913",8808,"not active",
-5.8956499,"PV-007322286212",8809,"not active",
-5.8956189,"PV-004689099784",8810,"not active",
-5.8955722,"PV-007663707481",8813,"not active",1062
-5.8955383,"PV-005071035796",8814,"not active",
-5.8954301,"PV-004485586348",8815,"not active",
-5.8953977,"PV-009175662017",8816,"not active",
-5.8953538,"PV-010007939218",8817,"not active",
-5.8953476,"PV-006436213442",8818,"not active",
-5.8951707,"PV-008824723294",8821,"not active",
-5.8950481,"PV-009027719126",8822,"not active",
-5.8947473,"PV-006635817104",8824,"not active",
-5.8946118,"PV-004321790940",8825,"not active",
-5.8945942,"PV-008070276322",8826,"not active",
-5.8945851,"PV-008236773999",8827,"not active",
-5.8945832,"PV-006807812498",8828,"not active",
-5.8942966,"PV-005774532821",8829,"not active",
-5.8942871,"PV-006874347225",8830,"not active",
-5.8942118,"PV-005676470112",8831,"not active",
-5.8941951,"PV-004518897407",8832,"not active",
-5.8941178,"PV-005203268049",8833,"not active",
-5.8940735,"PV-009615907087",8834,"not active",
-5.8938656,"PV-006021476243",8835,"not active",518
-5.8936729,"PV-002947745757",8836,"not active",
-5.8936534,"PV-009453975194",8837,"not active",
-5.8934159,"PV-006563022071",8839,"not active",
-5.8932838,"PV-006123553429",8840,"not active",1738
-5.8932781,"PV-009908439916",8841,"not active",924
-5.893177,"PV-004922606271",8842,"not active",
-5.8931599,"PV-008161741552",8844,"not active",
-5.8931456,"PV-008590160434",8845,"not active",
-5.8928289,"PV-003995035319",8848,"not active",
-5.8928022,"PV-006675157662",8849,"not active",
-5.892695,"PV-006698083242",8850,"not active",
-5.8926024,"PV-008148075374",8852,"not active",
-5.8922863,"PV-008980313480",8854,"not active",
-5.8922076,"PV-006507139757",8855,"not active",
-5.8921437,"PV-007504390896",8857,"not active",
-5.8920436,"PV-007168702880",8858,"not active",
-5.8919992,"PV-009468902570",8859,"not active",
-5.8919973,"PV-009040025818",8860,"not active",
-5.8919635,"PV-002790733547",8862,"not active",
-5.8919578,"PV-005041621753",8863,"not active",
-5.8918939,"PV-006256089530",8864,"not active",1101
-5.8918295,"PV-005268056952",8865,"not active",
-5.8917799,"PV-004587647485",8866,"not active",
-5.8917432,"PV-009133559178",8868,"not active",807
-5.8917332,"PV-009382845533",8869,"not active",
-5.8917217,"PV-006217784356",8870,"not active",1799
-5.8916035,"PV-004151488063",8871,"not active",
-5.8913417,"PV-003210151495",8873,"not active",
-5.8912511,"PV-003917118975",8874,"not active",
-5.8912439,"PV-007743287080",8875,"not active",
-5.8912139,"PV-007589577181",8876,"not active",
-5.8911209,"PV-006321230058",8877,"not active",
-5.8910494,"PV-004035702752",8878,"not active",
-5.8909125,"PV-000577584951",8880,"not active",
-5.8908691,"PV-003008756685",8881,"not active",
-5.8907042,"PV-009178184571",8883,"not active",
-5.8907013,"PV-006489676458",8884,"not active",
-5.890686,"PV-005844117878",8885,"not active",
-5.8905516,"PV-007430565168",8887,"not active",
-5.890521,"PV-003014756269",8888,"not active",
-5.8904819,"PV-004254710083",8889,"not active",
-5.8904295,"PV-007864553244",8890,"not active",
-5.8902807,"PV-006630350760",8891,"not active",
-5.8902655,"PV-003741663462",8892,"not active",1729
-5.8901086,"PV-000455492405",8893,"not active",613
-5.8901043,"PV-003906192571",8894,"not active",
-5.8899841,"PV-004176173919",8896,"not active",
-5.8899341,"PV-005183529657",8897,"not active",
-5.8899055,"PV-004586503794",8898,"not active",
-5.8898573,"PV-009153532156",8899,"not active",710
-5.8896046,"PV-004316188902",8900,"not active",
-5.8895965,"PV-009759994222",8901,"not active",
-5.8895655,"PV-007609660855",8902,"not active",
-5.8894477,"PV-005417114392",8905,"not active",
-5.8893862,"PV-010047621426",8906,"not active",
-5.8892231,"PV-009452289115",8908,"not active",
-5.8891535,"PV-006813418553",8909,"not active",
-5.8891153,"PV-008771714568",8910,"not active",
-5.8890457,"PV-006742740340",8911,"not active",
-5.8890014,"PV-004520648355",8912,"not active",
-5.8889718,"PV-006779243594",8913,"not active",
-5.8889403,"PV-007989011509",8914,"not active",
-5.8888974,"PV-006660750897",8915,"not active",
-5.888814,"PV-005230826412",8916,"not active",
-5.8886786,"PV-009154159490",8917,"not active",
-5.8885689,"PV-009269647005",8918,"not active",
-5.8884649,"PV-004862067649",8919,"not active",
-5.8884425,"PV-009744361993",8920,"not active",
-5.8883862,"PV-008993497186",8921,"not active",
-5.8882561,"PV-007891140973",8922,"not active",
-5.8881888,"PV-005030783580",8923,"not active",405
-5.8881726,"PV-006675863038",8924,"not active",
-5.8881364,"PV-003283635505",8925,"not active",
-5.8881288,"PV-002282813476",8926,"not active",
-5.8881063,"PV-004967995327",8927,"not active",
-5.8879571,"PV-006730053470",8930,"not active",
-5.887866,"PV-009225882641",8931,"not active",
-5.8878002,"PV-003913910073",8933,"not active",
-5.8877568,"PV-010095809296",8934,"not active",
-5.8877521,"PV-002818224045",8935,"not active",
-5.887681,"PV-009124553388",8936,"not active",
-5.8876367,"PV-010019650142",8937,"not active",
-5.8876085,"PV-005360490673",8938,"not active",
-5.8875709,"PV-009676768239",8939,"not active",
-5.8875375,"PV-006428612593",8940,"not active",
-5.8874602,"PV-010013669633",8941,"not active",
-5.8874311,"PV-004607229869",8942,"not active",567
-5.8873305,"PV-009314493378",8943,"not active",1373
-5.8872404,"PV-009294240636",8945,"not active",
-5.8872395,"PV-003964586162",8946,"not active",
-5.8871789,"PV-001626748928",8948,"not active",1715
-5.8871374,"PV-004339938511",8949,"not active",
-5.8870745,"PV-006942884926",8950,"not active",
-5.8870115,"PV-001293527748",8952,"not active",
-5.8869157,"PV-001380330230",8953,"not active",
-5.8868923,"PV-005694213357",8954,"not active",
-5.8865552,"PV-009600816210",8955,"not active",
-5.8865333,"PV-003891828219",8956,"not active",
-5.8864989,"PV-009929311286",8957,"not active",
-5.8864837,"PV-004126543664",8958,"not active",
-5.8864789,"PV-007133965111",8959,"not active",
-5.8864689,"PV-004656445221",8960,"not active",
-5.886426,"PV-004970755383",8961,"not active",
-5.8863969,"PV-006116896976",8962,"not active",
-5.8863163,"PV-000294630580",8963,"not active",
-5.8862057,"PV-006292190829",8964,"not active",
-5.8861971,"PV-009442053950",8965,"not active",
-5.8860312,"PV-009265488003",8967,"not active",
-5.8857841,"PV-008851126579",8970,"not active",
-5.8857718,"PV-003895649584",8971,"not active",
-5.8856955,"PV-009841751968",8972,"not active",
-5.8855362,"PV-004382591564",8974,"not active",
-5.8854876,"PV-004735792042",8975,"not active",
-5.8854513,"PV-002113301645",8976,"not active",
-5.8853593,"PV-007185502435",8977,"not active",1752
-5.8853436,"PV-004372928592",8978,"not active",
-5.885119,"PV-009734801473",8979,"not active",
-5.8851113,"PV-003883590950",8980,"not active",
-5.8849559,"PV-008803846187",8982,"not active",
-5.884634,"PV-003708788295",8984,"not active",
-5.8845592,"PV-009042581095",8986,"not active",
-5.8845029,"PV-005554589164",8987,"not active",
-5.8844771,"PV-002779890590",8988,"not active",
-5.884407,"PV-003985948681",8989,"not active",
-5.884378,"PV-003504625747",8990,"not active",
-5.8843064,"PV-006936982156",8991,"not active",806
-5.8842874,"PV-009821390092",8992,"not active",
-5.884038,"PV-007902201204",8993,"not active",
-5.8840351,"PV-002976035244",8994,"not active",
-5.8840117,"PV-004543389650",8995,"not active",
-5.8837681,"PV-007701683687",8996,"not active",
-5.8835063,"PV-004392124568",8997,"not active",
-5.8834276,"PV-004026117359",8998,"not active",
-5.8833871,"PV-005052318784",8999,"not active",
-5.883378,"PV-008997846811",9000,"not active",
-5.8833647,"PV-010089556261",9001,"not active",
-5.8832912,"PV-000557654579",9002,"not active",
-5.8830676,"PV-009201284145",9004,"not active",
-5.8830466,"PV-009025194909",9005,"not active",
-5.882977,"PV-009143671944",9006,"not active",
-5.8829403,"PV-005166560472",9007,"not active",
-5.882863,"PV-004641403394",9008,"not active",
-5.8828182,"PV-004123095713",9009,"not active",217
-5.8826814,"PV-005116994548",9010,"not active",
-5.8825994,"PV-008971913830",9011,"not active",
-5.8825717,"PV-001766703136",9012,"not active",
-5.8825493,"PV-009081743567",9013,"not active",
-5.8825173,"PV-008582484677",9014,"not active",634
-5.8824139,"PV-006678563807",9015,"not active",676
-5.8823061,"PV-003285308628",9016,"not active",
-5.8822331,"PV-004823525038",9017,"not active",
-5.8821583,"PV-008646803426",9018,"not active",
-5.8821144,"PV-008089563765",9020,"not active",
-5.8820863,"PV-002814117149",9021,"not active",
-5.8820577,"PV-006224983733",9022,"not active",
-5.8820019,"PV-005095000429",9023,"not active",1273
-5.8817554,"PV-007139962478",9025,"not active",
-5.8817148,"PV-009168947631",9026,"not active",
-5.8816233,"PV-010100394530",9027,"not active",
-5.8814569,"PV-005583459280",9029,"not active",
-5.8813601,"PV-002882726514",9030,"not active",
-5.8813562,"PV-004231683995",9031,"not active",
-5.8811769,"PV-003267776494",9032,"not active",
-5.8810778,"PV-002842871396",9035,"not active",
-5.8810434,"PV-004094120377",9036,"not active",
-5.8809958,"PV-004263991448",9037,"not active",
-5.8809328,"PV-007819027373",9038,"not active",
-5.8809185,"PV-002255906980",9039,"not active",
-5.880794,"PV-008055680434",9040,"not active",
-5.8807216,"PV-009555937765",9041,"not active",
-5.8805785,"PV-009786501194",9043,"not active",
-5.8804979,"PV-009225312604",9044,"not active",
-5.8804455,"PV-007780530614",9045,"not active",
-5.880445,"PV-004325941283",9046,"not active",
-5.8804317,"PV-005091684663",9047,"not active",1270
-5.8804054,"PV-005339872471",9049,"not active",
-5.8803911,"PV-007260916699",9050,"not active",
-5.8803539,"PV-008385565778",9051,"not active",
-5.8802853,"PV-005997845390",9052,"not active",
-5.8802786,"PV-004083572344",9053,"not active",
-5.8802342,"PV-008974083330",9054,"not active",
-5.8801394,"PV-004633195039",9055,"not active",
-5.8801208,"PV-009249276977",9057,"not active",
-5.8799834,"PV-009005009389",9058,"not active",
-5.8799672,"PV-004705052349",9059,"not active",
-5.8799562,"PV-006752988944",9060,"not active",
-5.8796759,"PV-002783988304",9062,"not active",
-5.8795676,"PV-004714436687",9063,"not active",
-5.8794889,"PV-009881394660",9064,"not active",
-5.8794484,"PV-005901794133",9065,"not active",
-5.8794479,"PV-001736172700",9066,"not active",
-5.8794374,"PV-009020093063",9067,"not active",
-5.8794045,"PV-005179799709",9068,"not active",
-5.8793821,"PV-006929986564",9069,"not active",
-5.8792543,"PV-003700287662",9070,"not active",
-5.8792415,"PV-006294287807",9071,"not active",
-5.8791747,"PV-004286900131",9072,"not active",
-5.8791347,"PV-002442874811",9073,"not active",
-5.8791151,"PV-004456541736",9074,"not active",
-5.8787031,"PV-004817040949",9078,"not active",
-5.8785682,"PV-006032172134",9080,"not active",
-5.8785453,"PV-009288422843",9081,"not active",115
-5.8784285,"PV-001365684103",9082,"not active",
-5.8783941,"PV-006774852307",9083,"not active",
-5.8782949,"PV-005336688962",9084,"not active",
-5.8782802,"PV-006328247524",9085,"not active",
-5.8782291,"PV-005406560036",9086,"not active",1157
-5.8782105,"PV-007176524684",9087,"not active",
-5.8781948,"PV-005274514284",9088,"not active",
-5.8781915,"PV-009902632276",9090,"not active",
-5.8781085,"PV-003356216495",9091,"not active",
-5.8779955,"PV-005027047147",9093,"not active",
-5.877892,"PV-004684768964",9094,"not active",48
-5.8778501,"PV-004638056381",9095,"not active",
-5.877696,"PV-002750965974",9096,"not active",
-5.8776789,"PV-003240574574",9097,"not active",
-5.8776059,"PV-009860402612",9099,"not active",
-5.8775802,"PV-005610668704",9100,"not active",
-5.877367,"PV-004058162541",9102,"not active",1733
-5.8773623,"PV-009478436677",9103,"not active",1213
-5.8770494,"PV-004321086962",9105,"not active",
-5.8769851,"PV-000591082377",9106,"not active",793
-5.8768759,"PV-004082269405",9107,"not active",
-5.8767676,"PV-009487867671",9108,"not active",
-5.8767028,"PV-003696644064",9109,"not active",1109
-5.8766446,"PV-005520512179",9110,"not active",
-5.8766289,"PV-006001715570",9111,"not active",
-5.8762999,"PV-009539345860",9113,"not active",
-5.8762679,"PV-002960515574",9114,"not active",2037
-5.8761597,"PV-007869381396",9115,"not active",
-5.8761311,"PV-003306964463",9116,"not active",
-5.8759027,"PV-003550494646",9118,"not active",
-5.8757825,"PV-009200647874",9120,"not active",
-5.8757358,"PV-009167847159",9121,"not active",
-5.8756423,"PV-007495417209",9122,"not active",
-5.875586,"PV-003935251985",9123,"not active",
-5.8754268,"PV-008475323584",9126,"not active",
-5.8753452,"PV-009507340482",9127,"not active",
-5.8752851,"PV-006274328900",9128,"not active",
-5.8752408,"PV-009318251480",9129,"not active",
-5.8752179,"PV-003980800192",9130,"not active",
-5.8751035,"PV-005079513466",9131,"not active",
-5.8750501,"PV-009485958488",9132,"not active",
-5.8749704,"PV-007054965209",9134,"not active",
-5.8748851,"PV-006539802792",9135,"not active",
-5.874815,"PV-009258911797",9136,"not active",
-5.8747911,"PV-009754075831",9137,"not active",
-5.8746414,"PV-004591411810",9138,"not active",
-5.874557,"PV-006305033035",9139,"not active",
-5.8744946,"PV-007144420115",9142,"not active",
-5.8744583,"PV-007509734587",9143,"not active",
-5.8743649,"PV-005229721650",9144,"not active",
-5.8742852,"PV-009698891187",9145,"not active",
-5.8742518,"PV-009095103098",9146,"not active",
-5.8741441,"PV-006319520701",9147,"not active",
-5.8741231,"PV-006022330933",9148,"not active",
-5.874115,"PV-004783459780",9149,"not active",647
-5.8738837,"PV-005818943322",9152,"not active",
-5.8737903,"PV-009298819640",9153,"not active",1859
-5.873723,"PV-007014104874",9154,"not active",903
-5.8736572,"PV-004849510262",9155,"not active",
-5.873589,"PV-005792183754",9156,"not active",
-5.8734612,"PV-004769200770",9157,"not active",
-5.8733582,"PV-009737916156",9158,"not active",
-5.8733039,"PV-006745680631",9160,"not active",
-5.8731174,"PV-007516652360",9161,"not active",
-5.8731008,"PV-001519108587",9162,"not active",
-5.8730383,"PV-008923111413",9163,"not active",
-5.8730001,"PV-008496036385",9164,"not active",
-5.8729997,"PV-004510585039",9165,"not active",888
-5.8729839,"PV-005603182196",9166,"not active",
-5.8728786,"PV-009418876266",9167,"not active",
-5.8728518,"PV-010105411037",9168,"not active",
-5.8728461,"PV-007963543524",9169,"not active",
-5.8727565,"PV-008928272610",9170,"not active",
-5.8726993,"PV-005402938811",9172,"not active",
-5.8725123,"PV-006476073226",9173,"not active",
-5.872488,"PV-009155850628",9174,"not active",
-5.8723865,"PV-007806187599",9176,"not active",
-5.8719625,"PV-003771221830",9178,"not active",
-5.8718863,"PV-007992705060",9179,"not active",
