"ID","S","Rank","real"
"PV-005961578898",-6.0055776,7043,"not active"
"PV-004824688779",-6.0054207,7044,"not active"
"PV-003582048613",-6.0053153,7045,"not active"
"PV-000557715617",-6.0052109,7046,"not active"
"PV-005686401634",-6.0051122,7047,"not active"
"PV-005689786770",-6.0050678,7048,"not active"
"PV-008370595932",-6.0050569,7049,"not active"
"PV-010045859166",-6.0050287,7050,"not active"
"PV-009612910577",-6.0049543,7051,"not active"
"PV-004120560617",-6.0048914,7052,"not active"
"PV-008482767177",-6.0048614,7053,"not active"
"PV-001397642837",-6.0048175,7054,"not active"
"PV-009955968377",-6.0047231,7057,"not active"
"PV-004342184056",-6.0047073,7058,"not active"
"PV-005561487747",-6.0046539,7059,"not active"
"PV-003086256955",-6.0046263,7060,"not active"
"PV-009826411468",-6.0045781,7061,"not active"
"PV-008560727160",-6.0044203,7064,"not active"
"PV-006297474606",-6.0043931,7065,"not active"
"PV-009665268377",-6.004293,7066,"not active"
"PV-008603382840",-6.0041957,7069,"not active"
"PV-008798559959",-6.0041852,7070,"not active"
"PV-005598569226",-6.004024,7071,"not active"
"PV-001582760717",-6.0040226,7072,"not active"
"PV-005150289790",-6.0038257,7073,"not active"
"PV-009213823374",-6.0038085,7074,"not active"
"PV-009795929684",-6.0037537,7075,"not active"
"PV-005100923712",-6.003716,7076,"not active"
"PV-003000038467",-6.0037036,7077,"not active"
"PV-010015168197",-6.0035934,7078,"not active"
"PV-009020351722",-6.0033908,7079,"not active"
"PV-009152792362",-6.003202,7080,"not active"
"PV-009033512053",-6.0030656,7081,"not active"
"PV-006095895390",-6.0029378,7083,"not active"
"PV-005896710770",-6.0027356,7085,"not active"
"PV-009868562746",-6.0026822,7086,"not active"
"PV-005035430114",-6.0026536,7087,"not active"
"PV-007886081462",-6.0026369,7088,"not active"
"PV-003792878450",-6.0024476,7090,"not active"
"PV-003593784427",-6.0024056,7091,"not active"
"PV-004639663614",-6.0023036,7093,"not active"
"PV-003039437962",-6.0021362,7095,"not active"
"PV-005427596876",-6.0020018,7096,"not active"
"PV-005387121002",-6.0019469,7097,"not active"
"PV-005854354039",-6.001884,7098,"not active"
"PV-009941824602",-6.0016809,7099,"not active"
"PV-005500613949",-6.0016723,7100,"not active"
"PV-006544230036",-6.0015554,7101,"not active"
"PV-000501827050",-6.0015554,7102,"not active"
"PV-003373111730",-6.0014615,7103,"not active"
"PV-006710679620",-6.0014114,7105,"not active"
"PV-005029273131",-6.0013251,7107,"not active"
"PV-001748397187",-6.0013137,7108,"not active"
"PV-009830962897",-6.0012712,7110,"not active"
"PV-004274307280",-6.0009451,7111,"not active"
"PV-006240894329",-6.000906,7112,"not active"
"PV-009687546619",-6.0008245,7113,"not active"
"PV-009085879494",-6.0007515,7114,"not active"
"PV-010050760027",-6.0006838,7115,"not active"
"PV-006290946296",-6.0002995,7117,"not active"
"PV-005303344045",-6.0002828,7118,"not active"
"PV-009352356807",-6.0002031,7120,"not active"
"PV-004724102389",-6.0001135,7121,"not active"
"PV-002773172775",-6.0000954,7122,"not active"
"PV-006075526948",-6.0000362,7123,"not active"
"PV-006494244560",-6.0000005,7124,"not active"
"PV-009775791419",-5.9998937,7125,"not active"
"PV-009758587002",-5.999856,7128,"not active"
"PV-004677466042",-5.9998336,7129,"not active"
"PV-007200124396",-5.9996424,7130,"not active"
"PV-008452857571",-5.9996233,7131,"not active"
"PV-007013066764",-5.9995718,7132,"not active"
"PV-000425264392",-5.9993572,7133,"not active"
"PV-009363323648",-5.9993114,7134,"not active"
"PV-005903013833",-5.9991293,7135,"not active"
"PV-009753852848",-5.9990039,7138,"not active"
"PV-004403312968",-5.9990034,7139,"not active"
"PV-005687252232",-5.9989443,7140,"not active"
"PV-009071448954",-5.9988575,7141,"not active"
"PV-004149550896",-5.9988184,7142,"not active"
"PV-008090553384",-5.9987516,7143,"not active"
"PV-005639861746",-5.9987068,7144,"not active"
"PV-009697206014",-5.9986801,7145,"not active"
"PV-007101629229",-5.9986072,7146,"not active"
"PV-007481325883",-5.9985528,7147,"not active"
"PV-008954002961",-5.9985023,7148,"not active"
"PV-007934978118",-5.9984803,7149,"not active"
"PV-008406305405",-5.998384,7150,"not active"
"PV-009539122058",-5.9983044,7151,"not active"
"PV-006845245988",-5.998271,7152,"not active"
"PV-008463995651",-5.99823,7153,"not active"
"PV-009800568884",-5.998209,7154,"not active"
"PV-008966193778",-5.9981599,7155,"not active"
"PV-006167639226",-5.9980989,7156,"not active"
"PV-009722051471",-5.9979625,7157,"not active"
"PV-003822564113",-5.9978275,7158,"not active"
"PV-007731063872",-5.9978032,7159,"not active"
"PV-007973639632",-5.9977565,7160,"not active"
"PV-005643367690",-5.9976883,7161,"not active"
"PV-008112549383",-5.9975886,7163,"not active"
"PV-006506171782",-5.9975133,7164,"not active"
"PV-005723534059",-5.9974909,7165,"not active"
"PV-005597251773",-5.9973812,7166,"not active"
"PV-000555569922",-5.9972863,7167,"not active"
"PV-008758360526",-5.9971471,7168,"not active"
"PV-005817669400",-5.9970207,7170,"not active"
"PV-008996159405",-5.9969249,7171,"not active"
"PV-007814059547",-5.9969201,7172,"not active"
"PV-003391785679",-5.9969172,7173,"not active"
"PV-000592782941",-5.9967556,7174,"not active"
"PV-009435087319",-5.9967508,7175,"not active"
"PV-006499113682",-5.9965701,7176,"not active"
"PV-004162058208",-5.9965219,7177,"not active"
"PV-006247589906",-5.9964957,7178,"not active"
"PV-008992946742",-5.996223,7180,"not active"
"PV-009097227317",-5.9961791,7181,"not active"
"PV-005428215277",-5.9961572,7182,"not active"
"PV-006888313059",-5.9960995,7183,"not active"
"PV-004782781797",-5.9960928,7184,"not active"
"PV-008695173139",-5.9960632,7185,"not active"
"PV-007562178668",-5.9960303,7186,"not active"
"PV-008194663511",-5.9959974,7187,"not active"
"PV-009909988499",-5.9958129,7188,"not active"
"PV-008706771135",-5.9957776,7189,"not active"
"PV-004613397802",-5.9957676,7190,"not active"
"PV-005416919197",-5.9957423,7192,"not active"
"PV-004539408337",-5.9957376,7193,"not active"
"PV-001082853368",-5.9957352,7194,"not active"
"PV-004580552899",-5.9957266,7195,"not active"
"PV-000332111418",-5.9957047,7196,"not active"
"PV-007437466956",-5.9956169,7197,"not active"
"PV-006944266373",-5.9955816,7198,"not active"
"PV-007384967146",-5.9954486,7199,"not active"
"PV-004103952923",-5.995389,7200,"not active"
"PV-007718866082",-5.9953628,7201,"not active"
"PV-009241337328",-5.9953237,7202,"not active"
"PV-002737867635",-5.9952912,7203,"not active"
"PV-004336001677",-5.9952908,7204,"not active"
"PV-004780779285",-5.9951291,7205,"not active"
"PV-006516123446",-5.9948759,7207,"not active"
"PV-006947860295",-5.9947896,7208,"not active"
"PV-006703969723",-5.9947853,7209,"not active"
"PV-001543670154",-5.994781,7210,"not active"
"PV-003324468775",-5.9947639,7211,"not active"
"PV-005723002349",-5.9947085,7213,"not active"
"PV-007036583951",-5.9946032,7214,"not active"
"PV-004164022345",-5.994534,7215,"not active"
"PV-003351829161",-5.9944959,7216,"not active"
"PV-008075301374",-5.9944115,7217,"not active"
"PV-006343379416",-5.9943347,7218,"not active"
"PV-004278226998",-5.9942217,7219,"not active"
"PV-009683579805",-5.994154,7220,"not active"
"PV-005152115025",-5.9940033,7224,"not active"
"PV-004573091223",-5.9939504,7225,"not active"
"PV-009948278516",-5.9939389,7226,"not active"
"PV-006759773070",-5.9938507,7228,"not active"
"PV-006686306445",-5.9938359,7229,"not active"
"PV-004868928474",-5.993741,7230,"not active"
"PV-002945990768",-5.9937139,7232,"not active"
"PV-004303044939",-5.9936919,7233,"not active"
"PV-000551245023",-5.9936657,7234,"not active"
"PV-009820527177",-5.9936147,7235,"not active"
"PV-007144526342",-5.9935927,7236,"not active"
"PV-009597726523",-5.993577,7237,"not active"
"PV-005389983729",-5.9935427,7238,"not active"
"PV-005163325609",-5.9934945,7239,"not active"
"PV-006859759546",-5.9934373,7240,"not active"
"PV-004640127658",-5.9934282,7241,"not active"
"PV-006780471550",-5.9933968,7243,"not active"
"PV-000496082106",-5.9933548,7244,"not active"
"PV-000347675330",-5.9933305,7246,"not active"
"PV-005529927652",-5.9932346,7247,"not active"
"PV-009079359322",-5.9932113,7248,"not active"
"PV-004469150197",-5.993176,7249,"not active"
"PV-007468376037",-5.9930916,7250,"not active"
"PV-007163760136",-5.9928875,7251,"not active"
"PV-004834513836",-5.9928284,7252,"not active"
"PV-009828262115",-5.9928074,7253,"not active"
"PV-000425938760",-5.9927912,7255,"not active"
"PV-005697648349",-5.9927049,7256,"not active"
"PV-006350328412",-5.9927001,7257,"not active"
"PV-005198400492",-5.9926968,7258,"not active"
"PV-005957862417",-5.992691,7259,"not active"
"PV-008079618812",-5.9926906,7260,"not active"
"PV-002368194537",-5.9925947,7262,"not active"
"PV-003779167211",-5.9925628,7263,"not active"
"PV-010015392158",-5.9925628,7264,"not active"
"PV-009220672384",-5.9924507,7265,"not active"
"PV-002768508400",-5.9923143,7267,"not active"
"PV-008149800523",-5.992167,7268,"not active"
"PV-000405931611",-5.9920363,7269,"not active"
"PV-007104409440",-5.9918294,7270,"not active"
"PV-004375225853",-5.9918175,7271,"not active"
"PV-009616081299",-5.9916449,7272,"not active"
"PV-009668326131",-5.9916191,7273,"not active"
"PV-004991546871",-5.9914498,7275,"not active"
"PV-004945045796",-5.9914474,7276,"not active"
"PV-009487651997",-5.9914322,7277,"not active"
"PV-004370469853",-5.9913197,7278,"not active"
"PV-009112793041",-5.9912729,7279,"not active"
"PV-009915620517",-5.9912729,7280,"not active"
"PV-010041983730",-5.9911866,7281,"not active"
"PV-009369615255",-5.9911733,7282,"not active"
"PV-004658941990",-5.9911585,7283,"not active"
"PV-002770275011",-5.9909272,7286,"not active"
"PV-009225459024",-5.990684,7287,"not active"
"PV-006205936379",-5.9906082,7288,"not active"
"PV-009447154326",-5.9905744,7290,"not active"
"PV-008467727894",-5.9905329,7292,"not active"
"PV-009115748741",-5.9905214,7293,"not active"
"PV-005033364565",-5.9905105,7294,"not active"
"PV-004604635189",-5.9904718,7295,"not active"
"PV-006431987007",-5.9903917,7297,"not active"
"PV-009265722187",-5.9903584,7298,"not active"
"PV-003878654692",-5.9902358,7299,"not active"
"PV-000478009605",-5.990068,7300,"not active"
"PV-009962748877",-5.9900255,7301,"not active"
"PV-006702004954",-5.9898973,7302,"not active"
"PV-006022322692",-5.989819,7303,"not active"
"PV-009461241470",-5.9897995,7304,"not active"
"PV-006729664860",-5.9897861,7306,"not active"
"PV-009825752527",-5.9897842,7307,"not active"
"PV-005268544299",-5.9897094,7308,"not active"
"PV-005201359067",-5.9895997,7310,"not active"
"PV-008922711293",-5.9895406,7311,"not active"
"PV-005274118146",-5.9895253,7312,"not active"
"PV-001251496908",-5.989511,7313,"not active"
"PV-008443526673",-5.9894781,7314,"not active"
"PV-004813480984",-5.9894476,7315,"not active"
"PV-003105301384",-5.9894133,7316,"not active"
"PV-007217416483",-5.9892659,7317,"not active"
"PV-001660956658",-5.9892173,7318,"not active"
"PV-006702564706",-5.9891763,7319,"not active"
"PV-009509979794",-5.9890666,7321,"not active"
"PV-004175379297",-5.9889545,7323,"not active"
"PV-009188414675",-5.9889011,7324,"not active"
"PV-007624904086",-5.988842,7325,"not active"
"PV-001081589149",-5.9887953,7326,"not active"
"PV-007456260071",-5.9887509,7327,"not active"
"PV-009874334986",-5.988729,7328,"not active"
"PV-002814389044",-5.9885879,7329,"not active"
"PV-005987867995",-5.9885178,7331,"not active"
"PV-005345144542",-5.9884114,7332,"not active"
"PV-008470673708",-5.9883881,7333,"not active"
"PV-007977275519",-5.9883595,7334,"not active"
"PV-004562781149",-5.9882898,7336,"not active"
"PV-006508116095",-5.9882598,7337,"not active"
"PV-003445242058",-5.9882493,7338,"not active"
"PV-004012308245",-5.9881105,7342,"not active"
"PV-009350543251",-5.9880977,7343,"not active"
"PV-006263823773",-5.9880028,7344,"not active"
"PV-006776230682",-5.9879994,7345,"not active"
"PV-003901336041",-5.9879723,7346,"not active"
"PV-004640269947",-5.9878726,7347,"not active"
"PV-005978360417",-5.9877658,7348,"not active"
"PV-009909522941",-5.9876637,7350,"not active"
"PV-004974574609",-5.9875836,7351,"not active"
"PV-006589036273",-5.9873967,7352,"not active"
"PV-009125772162",-5.9873505,7353,"not active"
"PV-003958116714",-5.9871387,7356,"not active"
"PV-006656732379",-5.9869657,7359,"not active"
"PV-008865155878",-5.986917,7360,"not active"
"PV-003447914924",-5.9867873,7362,"not active"
"PV-006036247910",-5.9863949,7364,"not active"
"PV-004330807206",-5.9863033,7365,"not active"
"PV-007027047905",-5.9861999,7366,"not active"
"PV-009638830043",-5.9860549,7368,"not active"
"PV-005255394427",-5.9858432,7369,"not active"
"PV-009182084967",-5.9856944,7370,"not active"
"PV-003877765707",-5.9856853,7371,"not active"
"PV-008699074980",-5.9854646,7373,"not active"
"PV-008222146071",-5.9853697,7374,"not active"
"PV-009062750608",-5.9851122,7375,"not active"
"PV-000418518088",-5.9848394,7376,"not active"
"PV-009253905454",-5.9848228,7377,"not active"
"PV-009316049084",-5.9847932,7378,"not active"
"PV-004322973591",-5.9847593,7379,"not active"
"PV-004897890404",-5.9847155,7381,"not active"
"PV-009487410593",-5.9845295,7382,"not active"
"PV-005686738043",-5.9845138,7383,"not active"
"PV-005930597878",-5.9844956,7385,"not active"
"PV-008279189159",-5.9842882,7386,"not active"
"PV-003948565448",-5.9841723,7387,"not active"
"PV-006384178678",-5.984128,7388,"not active"
"PV-000453801383",-5.9841089,7389,"not active"
"PV-007063442850",-5.9840245,7390,"not active"
"PV-000493437917",-5.9839969,7391,"not active"
"PV-007112196312",-5.9839563,7392,"not active"
"PV-004896378162",-5.983954,7393,"not active"
"PV-005884665043",-5.983911,7394,"not active"
"PV-010100296033",-5.9838195,7396,"not active"
"PV-008934991511",-5.9837904,7397,"not active"
"PV-008990826428",-5.9836302,7399,"not active"
"PV-009417463709",-5.9835858,7400,"not active"
"PV-009336213706",-5.9834642,7401,"not active"
"PV-004488749664",-5.9833965,7402,"not active"
"PV-010089503867",-5.983376,7403,"not active"
"PV-004000364960",-5.9832692,7404,"not active"
"PV-005261781687",-5.9832282,7405,"not active"
"PV-004526308013",-5.9830446,7406,"not active"
"PV-009751553660",-5.9829245,7407,"not active"
"PV-008029983216",-5.9829216,7408,"not active"
"PV-007224295336",-5.9829044,7409,"not active"
"PV-006199879797",-5.9828844,7410,"not active"
"PV-005210037840",-5.9828053,7412,"not active"
"PV-005054967657",-5.9827442,7413,"not active"
"PV-005038916008",-5.9826126,7414,"not active"
"PV-010003324969",-5.9826107,7415,"not active"
"PV-003533232812",-5.9825897,7416,"not active"
"PV-007971482529",-5.9825625,7417,"not active"
"PV-007959289775",-5.9825449,7418,"not active"
"PV-009139990909",-5.9824014,7420,"not active"
"PV-009614856479",-5.9823918,7421,"not active"
"PV-005106707698",-5.9823108,7422,"not active"
"PV-007788700459",-5.9822917,7423,"not active"
"PV-000453744236",-5.9821415,7424,"not active"
"PV-009802635548",-5.9821177,7425,"not active"
"PV-003769653492",-5.9820881,7426,"not active"
"PV-008997349596",-5.9820786,7427,"not active"
"PV-000528660633",-5.9820008,7429,"not active"
"PV-005649267421",-5.9819565,7430,"not active"
"PV-005297495736",-5.9819465,7431,"not active"
"PV-007637382688",-5.981916,7432,"not active"
"PV-003917954395",-5.9818792,7433,"not active"
"PV-008084198883",-5.9818544,7434,"not active"
"PV-004326792709",-5.981617,7436,"not active"
"PV-004875509223",-5.9815502,7437,"not active"
"PV-007525766647",-5.9814568,7438,"not active"
"PV-009109280428",-5.981369,7440,"not active"
"PV-005490846877",-5.9812579,7441,"not active"
"PV-009247846989",-5.9811835,7443,"not active"
"PV-010017012808",-5.9810028,7444,"not active"
"PV-004773777302",-5.9809523,7445,"not active"
"PV-006477157224",-5.9809461,7446,"not active"
"PV-005795853706",-5.9809341,7447,"not active"
"PV-009262174510",-5.9807382,7448,"not active"
"PV-005988894762",-5.9806976,7450,"not active"
"PV-002466819232",-5.9806876,7451,"not active"
"PV-009847229466",-5.9804988,7452,"not active"
"PV-004230781754",-5.9801927,7453,"not active"
"PV-009638279951",-5.9801407,7454,"not active"
"PV-000269394801",-5.9800038,7456,"not active"
"PV-009304004576",-5.9799967,7457,"not active"
"PV-008854240458",-5.9799361,7458,"not active"
"PV-009236173944",-5.9799247,7459,"not active"
"PV-006164436260",-5.9797096,7461,"not active"
"PV-003360882102",-5.9795585,7463,"not active"
"PV-004646811323",-5.979557,7464,"not active"
"PV-005509524449",-5.9795299,7465,"not active"
"PV-009812151116",-5.9795122,7466,"not active"
"PV-006788257713",-5.9795003,7467,"not active"
"PV-004382994362",-5.9794302,7468,"not active"
"PV-003518826350",-5.9792919,7469,"not active"
"PV-004344764929",-5.9792604,7470,"not active"
"PV-009216524376",-5.9790483,7472,"not active"
"PV-003278571127",-5.9787211,7473,"not active"
